period_id,origen,pais_origen,destino,pais_destino,vuelos,pasajeros
2026M05,CANCUN,Mexico,COLORADO SPRINGS,Estados Unidos,0,0
2026M05,CANCUN,Mexico,"COLUMBUS, Ohio",Estados Unidos,10,1055
2026M05,CANCUN,Mexico,COVINGTON,Estados Unidos,6,535
2026M05,CANCUN,Mexico,"Cardiff, Glamorgan",Reino Unido,0,0
2026M05,CANCUN,Mexico,"Charleston, Sur de Carolina",Estados Unidos,4,266
2026M05,CANCUN,Mexico,DALLAS-FORT WORTH,Estados Unidos,261,41251
2026M05,CANCUN,Mexico,DENVER,Estados Unidos,125,19618
2026M05,CANCUN,Mexico,DETROIT,Estados Unidos,36,6350
2026M05,CANCUN,Mexico,DUBLIN,Irlanda,0,0
2026M05,CANCUN,Mexico,EDMONTON,Canada,21,3392
2026M05,CANCUN,Mexico,ESTAMBUL (ARNAVUTKOY),Turquia,37,6897
2026M05,CANCUN,Mexico,FORT LAUDERDALE,Estados Unidos,56,7080
2026M05,CANCUN,Mexico,FRANKFURT,Alemania,26,7938
2026M05,CANCUN,Mexico,"Fredericton, Canada",Canada,1,189
2026M05,CANCUN,Mexico,"GANDER, Canadá",Canada,0,0
2026M05,CANCUN,Mexico,GLASGOW,Reino Unido,7,1729
2026M05,CANCUN,Mexico,GUATEMALA,Guatemala,31,2617
2026M05,CANCUN,Mexico,HALIFAX,Canada,11,1899
2026M05,CANCUN,Mexico,HAMILTON,Canada,0,0
2026M05,CANCUN,Mexico,HARLINGEN TEXAS,Estados Unidos,1,4
2026M05,CANCUN,Mexico,HOUSTON,Estados Unidos,256,35102
2026M05,CANCUN,Mexico,INDIANAPOLIS,Estados Unidos,5,686
2026M05,CANCUN,Mexico,KANSAS CITY,Estados Unidos,31,4124
2026M05,CANCUN,Mexico,KELOWNA,Canada,0,0
2026M05,CANCUN,Mexico,KITCHENER,Canada,0,0
2026M05,CANCUN,Mexico,LA HABANA,Cuba,31,3355
2026M05,CANCUN,Mexico,LAS VEGAS,Estados Unidos,0,0
2026M05,CANCUN,Mexico,LIMA,Peru,84,12771
2026M05,CANCUN,Mexico,LISBON,Portugal,4,1425
2026M05,CANCUN,Mexico,"LONDON, ONTARIO",Canada,1,190
2026M05,CANCUN,Mexico,LONDRES,Reino Unido,47,14525
2026M05,CANCUN,Mexico,LOS ANGELES,Estados Unidos,128,19274
2026M05,CANCUN,Mexico,MADRID,España,37,13383
2026M05,CANCUN,Mexico,MANCHESTER,Reino Unido,23,7580
2026M05,CANCUN,Mexico,MEDELLIN,Colombia,32,4204
2026M05,CANCUN,Mexico,MIAMI,Estados Unidos,118,16489
2026M05,CANCUN,Mexico,MILAN,Italia,1,351
2026M05,CANCUN,Mexico,MILWAUKEE,Estados Unidos,0,0
2026M05,CANCUN,Mexico,MINNEAPOLIS,Estados Unidos,48,7888
2026M05,CANCUN,Mexico,MONCTON,Canada,1,180
2026M05,CANCUN,Mexico,MONTREAL,Canada,102,22203
2026M05,CANCUN,Mexico,NASHVILLE,Estados Unidos,31,4761
2026M05,CANCUN,Mexico,NEWARK,Estados Unidos,115,17314
2026M05,CANCUN,Mexico,NEWCASTLE,Reino Unido,5,1303
2026M05,CANCUN,Mexico,NORFOLK,Estados Unidos,6,334
2026M05,CANCUN,Mexico,NUEVA ORLEANS,Estados Unidos,11,785
2026M05,CANCUN,Mexico,NUEVA YORK,Estados Unidos,170,25091
2026M05,CANCUN,Mexico,ORLANDO,Estados Unidos,75,8578
2026M05,CANCUN,Mexico,OTTAWA,Canada,15,2012
2026M05,CANCUN,Mexico,PANAMA,Panama,177,25575
2026M05,CANCUN,Mexico,PARIS,Francia,18,6954
2026M05,CANCUN,Mexico,PHILADELPHIA,Estados Unidos,70,10769
2026M05,CANCUN,Mexico,PHOENIX,Estados Unidos,62,8997
2026M05,CANCUN,Mexico,PITTSBURGH,Estados Unidos,0,0
2026M05,CANCUN,Mexico,"PORTLAND, OREGON",Estados Unidos,0,0
2026M05,CANCUN,Mexico,PUNTA CANA,Republica Dominicana,31,4489
2026M05,CANCUN,Mexico,"Providence, Rhode Island",Estados Unidos,0,0
2026M05,CANCUN,Mexico,QUEBEC,Canada,14,2485
2026M05,CANCUN,Mexico,RALEIGH/DURHAM,Estados Unidos,1,47
2026M05,CANCUN,Mexico,"REGINA, Canada",Canada,0,0
2026M05,CANCUN,Mexico,ROMA,Italia,4,1290
2026M05,CANCUN,Mexico,SALT LAKE CITY,Estados Unidos,31,5361
2026M05,CANCUN,Mexico,SAN ANTONIO,Estados Unidos,7,794
2026M05,CANCUN,Mexico,SAN FRANCISCO,Estados Unidos,64,10218
2026M05,CANCUN,Mexico,"SAN JOSE, COSTA RICA",Costa Rica,62,5717
2026M05,CANCUN,Mexico,SANTIAGO DE CHILE,Chile,5,1309
2026M05,CANCUN,Mexico,SASKATOON,Canada,0,0
2026M05,CANCUN,Mexico,SEATTLE,Estados Unidos,43,7137
2026M05,CANCUN,Mexico,ST. JOHN'S,Canada,2,376
2026M05,CANCUN,Mexico,ST. LOUIS,Estados Unidos,67,10385
2026M05,CANCUN,Mexico,TAMPA,Estados Unidos,31,3676
2026M05,CANCUN,Mexico,THUNDER BAY,Canada,0,0
2026M05,CANCUN,Mexico,TORONTO,Canada,273,47353
2026M05,CANCUN,Mexico,TULSA,Estados Unidos,4,500
2026M05,CANCUN,Mexico,"VALENCIA, Venezuela",Venezuela,0,0
2026M05,CANCUN,Mexico,VANCOUVER,Canada,44,7398
2026M05,CANCUN,Mexico,"VICTORIA, COLUMBIA",Canada,0,0
2026M05,CANCUN,Mexico,WASHINGTON,Estados Unidos,62,10052
2026M05,CANCUN,Mexico,WINDSOR,Canada,0,0
2026M05,CANCUN,Mexico,WINNIPEG,Canada,13,2054
2026M05,CANCUN,Mexico,ZURICH,Suiza,5,1197
2026M05,CARACAS,Venezuela,CANCUN,Mexico,5,354
2026M05,CARACAS,Venezuela,SANTA LUCÍA,Mexico,4,696
2026M05,CARTAGENA DE INDIAS,Colombia,MEXICO,Mexico,31,4504
2026M05,CARTAGENA DE INDIAS,Colombia,SANTA LUCÍA,Mexico,0,0
2026M05,CHARLOTTE,Estados Unidos,CANCUN,Mexico,104,17784
2026M05,CHARLOTTE,Estados Unidos,COZUMEL,Mexico,5,493
2026M05,CHARLOTTE,Estados Unidos,GUADALAJARA,Mexico,13,1916
2026M05,CHARLOTTE,Estados Unidos,MEXICO,Mexico,31,4418
2026M05,CHARLOTTE,Estados Unidos,SAN JOSÉ DEL CABO,Mexico,12,1858
2026M05,CHARLOTTETOWN,Canada,CANCUN,Mexico,0,0
2026M05,CHICAGO,Estados Unidos,AGUASCALIENTES,Mexico,17,2525
2026M05,CHICAGO,Estados Unidos,CANCUN,Mexico,236,36951
2026M05,CHICAGO,Estados Unidos,COZUMEL,Mexico,0,0
2026M05,CHICAGO,Estados Unidos,DEL BAJIO,Mexico,30,4321
2026M05,CHICAGO,Estados Unidos,DURANGO,Mexico,13,1424
2026M05,CHICAGO,Estados Unidos,GUADALAJARA,Mexico,130,20580
2026M05,CHICAGO,Estados Unidos,IXTAPA ZIHUATANEJO,Mexico,0,0
2026M05,CHICAGO,Estados Unidos,MEXICO,Mexico,217,34951
2026M05,CHICAGO,Estados Unidos,MONTERREY,Mexico,46,4657
2026M05,CHICAGO,Estados Unidos,MORELIA,Mexico,54,8232
2026M05,CHICAGO,Estados Unidos,PUERTO VALLARTA,Mexico,27,3103
2026M05,CHICAGO,Estados Unidos,QUERETARO,Mexico,9,1218
2026M05,CHICAGO,Estados Unidos,SAN JOSÉ DEL CABO,Mexico,36,5803
2026M05,CHICAGO,Estados Unidos,SAN LUIS POTOSI,Mexico,0,0
2026M05,CHICAGO,Estados Unidos,ZACATECAS,Mexico,18,2399
2026M05,CHIHUAHUA,Mexico,DALLAS-FORT WORTH,Estados Unidos,70,4163
2026M05,CHIHUAHUA,Mexico,DENVER,Estados Unidos,13,1707
2026M05,CLEVELAND,Estados Unidos,CANCUN,Mexico,28,3412
2026M05,COLORADO SPRINGS,Estados Unidos,CANCUN,Mexico,0,0
2026M05,"COLUMBUS, Ohio",Estados Unidos,CANCUN,Mexico,10,994
2026M05,COMAYAGUA,Honduras,MEXICO,Mexico,18,776
2026M05,COMOX,Canada,PUERTO VALLARTA,Mexico,0,0
2026M05,COVINGTON,Estados Unidos,CANCUN,Mexico,6,725
2026M05,COZUMEL,Mexico,ATLANTA,Estados Unidos,1,123
2026M05,COZUMEL,Mexico,CALGARY,Canada,0,0
2026M05,COZUMEL,Mexico,CHARLOTTE,Estados Unidos,5,536
2026M05,COZUMEL,Mexico,CHICAGO,Estados Unidos,0,0
2026M05,COZUMEL,Mexico,DALLAS-FORT WORTH,Estados Unidos,36,4683
2026M05,COZUMEL,Mexico,DENVER,Estados Unidos,5,579
2026M05,COZUMEL,Mexico,HOUSTON,Estados Unidos,31,2898
2026M05,COZUMEL,Mexico,MIAMI,Estados Unidos,31,1816
2026M05,COZUMEL,Mexico,MINNEAPOLIS,Estados Unidos,0,0
2026M05,COZUMEL,Mexico,MONTREAL,Canada,5,687
2026M05,COZUMEL,Mexico,TORONTO,Canada,3,547
2026M05,CULIACAN,Mexico,PHOENIX,Estados Unidos,9,1102
2026M05,"Cardiff, Glamorgan",Reino Unido,CANCUN,Mexico,0,0
2026M05,"Charleston, Sur de Carolina",Estados Unidos,CANCUN,Mexico,4,301
2026M05,DALLAS-FORT WORTH,Estados Unidos,ACAPULCO,Mexico,9,541
2026M05,DALLAS-FORT WORTH,Estados Unidos,AGUASCALIENTES,Mexico,62,3553
2026M05,DALLAS-FORT WORTH,Estados Unidos,CANCUN,Mexico,262,43571
2026M05,DALLAS-FORT WORTH,Estados Unidos,CHIHUAHUA,Mexico,70,4326
2026M05,DALLAS-FORT WORTH,Estados Unidos,COZUMEL,Mexico,36,4831
2026M05,DALLAS-FORT WORTH,Estados Unidos,DEL BAJIO,Mexico,74,9237
2026M05,DALLAS-FORT WORTH,Estados Unidos,DURANGO,Mexico,31,2849
2026M05,DALLAS-FORT WORTH,Estados Unidos,GUADALAJARA,Mexico,102,16546
2026M05,DALLAS-FORT WORTH,Estados Unidos,HUATULCO,Mexico,9,589
2026M05,DALLAS-FORT WORTH,Estados Unidos,IXTAPA ZIHUATANEJO,Mexico,2,100
2026M05,DALLAS-FORT WORTH,Estados Unidos,LORETO,Mexico,5,148
2026M05,DALLAS-FORT WORTH,Estados Unidos,MANZANILLO,Mexico,0,0
2026M05,DALLAS-FORT WORTH,Estados Unidos,MAZATLAN,Mexico,6,690
2026M05,DALLAS-FORT WORTH,Estados Unidos,MERIDA,Mexico,23,1758
2026M05,DALLAS-FORT WORTH,Estados Unidos,MEXICO,Mexico,206,27875
2026M05,DALLAS-FORT WORTH,Estados Unidos,MONTERREY,Mexico,190,16049
2026M05,DALLAS-FORT WORTH,Estados Unidos,MORELIA,Mexico,49,5229
2026M05,DALLAS-FORT WORTH,Estados Unidos,OAXACA,Mexico,31,3761
2026M05,DALLAS-FORT WORTH,Estados Unidos,PUERTO ESCONDIDO,Mexico,9,540
2026M05,DALLAS-FORT WORTH,Estados Unidos,PUERTO VALLARTA,Mexico,61,9257
2026M05,DALLAS-FORT WORTH,Estados Unidos,QUERETARO,Mexico,70,9980
2026M05,DALLAS-FORT WORTH,Estados Unidos,SAN JOSÉ DEL CABO,Mexico,131,20241
2026M05,DALLAS-FORT WORTH,Estados Unidos,SAN LUIS POTOSI,Mexico,49,5709
2026M05,DALLAS-FORT WORTH,Estados Unidos,TAMPICO,Mexico,26,1280
2026M05,DALLAS-FORT WORTH,Estados Unidos,TORREON,Mexico,40,2382
2026M05,DALLAS-FORT WORTH,Estados Unidos,TULUM,Mexico,29,2452
2026M05,DALLAS-FORT WORTH,Estados Unidos,VERACRUZ,Mexico,31,1960
2026M05,DALLAS-FORT WORTH,Estados Unidos,ZACATECAS,Mexico,31,1824
2026M05,DEER LAKE,Canada,CANCUN,Mexico,0,0
2026M05,DEL BAJIO,Mexico,ATLANTA,Estados Unidos,31,2310
2026M05,DEL BAJIO,Mexico,CHICAGO,Estados Unidos,31,4959
2026M05,DEL BAJIO,Mexico,DALLAS-FORT WORTH,Estados Unidos,72,8126
2026M05,DEL BAJIO,Mexico,FRESNO,Estados Unidos,13,1756
2026M05,DEL BAJIO,Mexico,HOUSTON,Estados Unidos,117,6989
2026M05,DEL BAJIO,Mexico,LOS ANGELES,Estados Unidos,18,2453
2026M05,DEL BAJIO,Mexico,OAKLAND,Estados Unidos,14,2020
2026M05,DEL BAJIO,Mexico,ONTARIO,Estados Unidos,13,1287
2026M05,DEL BAJIO,Mexico,SACRAMENTO,Estados Unidos,9,1162
2026M05,DEL BAJIO,Mexico,SAN ANTONIO,Estados Unidos,0,0
2026M05,DEL BAJIO,Mexico,"SAN JOSE, CALIFORNIA",Estados Unidos,9,1232
2026M05,DENVER,Estados Unidos,CANCUN,Mexico,125,19461
2026M05,DENVER,Estados Unidos,CHIHUAHUA,Mexico,13,1552
2026M05,DENVER,Estados Unidos,COZUMEL,Mexico,5,581
2026M05,DENVER,Estados Unidos,GUADALAJARA,Mexico,27,4208
2026M05,DENVER,Estados Unidos,MEXICO,Mexico,93,10073
2026M05,DENVER,Estados Unidos,MONTERREY,Mexico,2,164
2026M05,DENVER,Estados Unidos,PUERTO VALLARTA,Mexico,41,5896
2026M05,DENVER,Estados Unidos,QUERETARO,Mexico,0,0
2026M05,DENVER,Estados Unidos,SAN JOSÉ DEL CABO,Mexico,95,11696
2026M05,DETROIT,Estados Unidos,CANCUN,Mexico,36,6173
2026M05,DETROIT,Estados Unidos,GUADALAJARA,Mexico,0,0
2026M05,DETROIT,Estados Unidos,MEXICO,Mexico,31,3398
2026M05,DETROIT,Estados Unidos,MONTERREY,Mexico,31,1437
2026M05,DETROIT,Estados Unidos,PUERTO VALLARTA,Mexico,0,0
2026M05,DETROIT,Estados Unidos,QUERETARO,Mexico,22,1141
2026M05,DETROIT,Estados Unidos,SAN JOSÉ DEL CABO,Mexico,0,0
2026M05,DOHA,Qatar,SANTA LUCÍA,Mexico,8,0
2026M05,DUBAI,Emiratos Arabes,MEXICO,Mexico,31,2173
2026M05,DUBLIN,Irlanda,CANCUN,Mexico,0,0
2026M05,DURANGO,Mexico,CHICAGO,Estados Unidos,13,1605
2026M05,DURANGO,Mexico,DALLAS-FORT WORTH,Estados Unidos,31,2770
2026M05,EDMONTON,Canada,CANCUN,Mexico,21,2723
2026M05,EDMONTON,Canada,HUATULCO,Mexico,0,0
2026M05,EDMONTON,Canada,MAZATLAN,Mexico,0,0
2026M05,EDMONTON,Canada,PUERTO VALLARTA,Mexico,13,1273
2026M05,EDMONTON,Canada,SAN JOSÉ DEL CABO,Mexico,2,207
2026M05,ESTAMBUL (ARNAVUTKOY),Turquia,CANCUN,Mexico,37,1517
2026M05,ESTAMBUL (ARNAVUTKOY),Turquia,MEXICO,Mexico,37,7654
2026M05,ESTAMBUL (ARNAVUTKOY),Turquia,SANTA LUCÍA,Mexico,4,0
2026M05,FORT LAUDERDALE,Estados Unidos,CANCUN,Mexico,56,7402
2026M05,FRANKFURT,Alemania,CANCUN,Mexico,26,6723
2026M05,FRANKFURT,Alemania,MEXICO,Mexico,31,9046
2026M05,FRANKFURT,Alemania,SAN JOSÉ DEL CABO,Mexico,0,0
2026M05,FRANKFURT,Alemania,SANTA LUCÍA,Mexico,40,0
2026M05,FRESNO,Estados Unidos,DEL BAJIO,Mexico,14,1794
2026M05,FRESNO,Estados Unidos,GUADALAJARA,Mexico,93,15867
2026M05,FRESNO,Estados Unidos,MORELIA,Mexico,17,2176
2026M05,"Fredericton, Canada",Canada,CANCUN,Mexico,0,0
2026M05,GLASGOW,Reino Unido,CANCUN,Mexico,9,2618
2026M05,GUADALAJARA,Mexico,ATLANTA,Estados Unidos,30,4588
2026M05,GUADALAJARA,Mexico,BOGOTA,Colombia,20,1374
2026M05,GUADALAJARA,Mexico,CALGARY,Canada,5,593
2026M05,GUADALAJARA,Mexico,CHARLOTTE,Estados Unidos,13,1953
2026M05,GUADALAJARA,Mexico,CHICAGO,Estados Unidos,129,21216
2026M05,GUADALAJARA,Mexico,DALLAS-FORT WORTH,Estados Unidos,102,15165
2026M05,GUADALAJARA,Mexico,DENVER,Estados Unidos,27,4394
2026M05,GUADALAJARA,Mexico,DETROIT,Estados Unidos,0,0
2026M05,GUADALAJARA,Mexico,FRESNO,Estados Unidos,93,16957
2026M05,GUADALAJARA,Mexico,HONG KONG,HONG KONG,17,0
2026M05,GUADALAJARA,Mexico,HOUSTON,Estados Unidos,124,12181
2026M05,GUADALAJARA,Mexico,LAS VEGAS,Estados Unidos,54,10981
2026M05,GUADALAJARA,Mexico,LOS ANGELES,Estados Unidos,237,41220
2026M05,GUADALAJARA,Mexico,"LOUISVILLE, KENTUCKY",Estados Unidos,19,0
2026M05,GUADALAJARA,Mexico,LUXEMBURGO,Luxemburgo,24,0
2026M05,GUADALAJARA,Mexico,MADRID,España,26,6476
2026M05,GUADALAJARA,Mexico,MEMPHIS,Estados Unidos,49,0
2026M05,GUADALAJARA,Mexico,MIAMI,Estados Unidos,24,2518
2026M05,GUADALAJARA,Mexico,MONTREAL,Canada,0,0
2026M05,GUADALAJARA,Mexico,NEWARK,Estados Unidos,31,4464
2026M05,GUADALAJARA,Mexico,OAKLAND,Estados Unidos,70,12596
2026M05,GUADALAJARA,Mexico,ONTARIO,Estados Unidos,62,10822
2026M05,GUADALAJARA,Mexico,ORLANDO,Estados Unidos,23,3443
2026M05,GUADALAJARA,Mexico,PANAMA,Panama,35,4738
2026M05,GUADALAJARA,Mexico,PARIS,Francia,5,0
2026M05,GUADALAJARA,Mexico,PHOENIX,Estados Unidos,71,6912
2026M05,GUADALAJARA,Mexico,"PORTLAND, OREGON",Estados Unidos,31,6191
2026M05,GUADALAJARA,Mexico,RENO,Estados Unidos,21,2805
2026M05,GUADALAJARA,Mexico,SACRAMENTO,Estados Unidos,93,15677
2026M05,GUADALAJARA,Mexico,SALT LAKE CITY,Estados Unidos,31,4547
2026M05,GUADALAJARA,Mexico,SAN ANTONIO,Estados Unidos,44,5664
2026M05,GUADALAJARA,Mexico,SAN FRANCISCO,Estados Unidos,23,3202
2026M05,GUADALAJARA,Mexico,"SAN JOSE, CALIFORNIA",Estados Unidos,51,9193
2026M05,GUADALAJARA,Mexico,"SAN JOSE, COSTA RICA",Costa Rica,11,910
2026M05,GUADALAJARA,Mexico,SEATTLE,Estados Unidos,31,6371
2026M05,GUADALAJARA,Mexico,Seoul,COREA DEL SUR,13,0
2026M05,GUADALAJARA,Mexico,TORONTO,Canada,11,1550
2026M05,GUADALAJARA,Mexico,VANCOUVER,Canada,18,2950
2026M05,GUATEMALA,Guatemala,CANCUN,Mexico,31,2894
2026M05,GUATEMALA,Guatemala,MERIDA,Mexico,0,0
2026M05,GUATEMALA,Guatemala,MEXICO,Mexico,124,18387
2026M05,GUATEMALA,Guatemala,SANTA LUCÍA,Mexico,15,0
2026M05,HALIFAX,Canada,CANCUN,Mexico,9,974
2026M05,HAMILTON,Canada,CANCUN,Mexico,0,0
2026M05,HAMILTON,Canada,PUERTO VALLARTA,Mexico,0,0
2026M05,"HANGZHOU, China",China,SANTA LUCÍA,Mexico,0,0
2026M05,HARLINGEN TEXAS,Estados Unidos,CANCUN,Mexico,1,166
2026M05,HERMOSILLO,Mexico,PHOENIX,Estados Unidos,31,2109
2026M05,HONG KONG,HONG KONG,GUADALAJARA,Mexico,34,0
2026M05,HONG KONG,HONG KONG,SANTA LUCÍA,Mexico,46,0
2026M05,HOUSTON,Estados Unidos,ACAPULCO,Mexico,6,360
2026M05,HOUSTON,Estados Unidos,AGUASCALIENTES,Mexico,62,3178
2026M05,HOUSTON,Estados Unidos,CANCUN,Mexico,256,38200
2026M05,HOUSTON,Estados Unidos,COZUMEL,Mexico,31,3358
2026M05,HOUSTON,Estados Unidos,DEL BAJIO,Mexico,103,7492
2026M05,HOUSTON,Estados Unidos,GUADALAJARA,Mexico,124,13637
2026M05,HOUSTON,Estados Unidos,IXTAPA ZIHUATANEJO,Mexico,15,678
2026M05,HOUSTON,Estados Unidos,MANZANILLO,Mexico,5,259
2026M05,HOUSTON,Estados Unidos,MAZATLAN,Mexico,5,286
2026M05,HOUSTON,Estados Unidos,MERIDA,Mexico,31,3312
2026M05,HOUSTON,Estados Unidos,MEXICO,Mexico,283,33529
2026M05,HOUSTON,Estados Unidos,MONTERREY,Mexico,233,18711
2026M05,HOUSTON,Estados Unidos,MORELIA,Mexico,44,2831
2026M05,HOUSTON,Estados Unidos,OAXACA,Mexico,31,1683
2026M05,HOUSTON,Estados Unidos,PUEBLA,Mexico,31,1367
2026M05,HOUSTON,Estados Unidos,PUERTO ESCONDIDO,Mexico,13,733
2026M05,HOUSTON,Estados Unidos,PUERTO VALLARTA,Mexico,71,8657
2026M05,HOUSTON,Estados Unidos,QUERETARO,Mexico,102,10187
2026M05,HOUSTON,Estados Unidos,SAN JOSÉ DEL CABO,Mexico,125,14642
2026M05,HOUSTON,Estados Unidos,SAN LUIS POTOSI,Mexico,75,5574
2026M05,HOUSTON,Estados Unidos,TAMPICO,Mexico,31,1738
2026M05,HOUSTON,Estados Unidos,TEPIC,Mexico,5,194
2026M05,HOUSTON,Estados Unidos,TULUM,Mexico,25,2254
2026M05,HOUSTON,Estados Unidos,VERACRUZ,Mexico,31,2824
2026M05,HUATULCO,Mexico,CALGARY,Canada,0,0
2026M05,HUATULCO,Mexico,DALLAS-FORT WORTH,Estados Unidos,9,587
2026M05,HUATULCO,Mexico,EDMONTON,Canada,0,0
2026M05,HUATULCO,Mexico,TORONTO,Canada,0,0
2026M05,HUATULCO,Mexico,VANCOUVER,Canada,0,0
2026M05,HUATULCO,Mexico,WINNIPEG,Canada,0,0
2026M05,INDIANAPOLIS,Estados Unidos,CANCUN,Mexico,5,782
2026M05,INDIANAPOLIS,Estados Unidos,SAN JOSÉ DEL CABO,Mexico,0,0
2026M05,IXTAPA ZIHUATANEJO,Mexico,CALGARY,Canada,0,0
2026M05,IXTAPA ZIHUATANEJO,Mexico,CHICAGO,Estados Unidos,0,0
2026M05,IXTAPA ZIHUATANEJO,Mexico,DALLAS-FORT WORTH,Estados Unidos,2,103
2026M05,IXTAPA ZIHUATANEJO,Mexico,HOUSTON,Estados Unidos,15,727
2026M05,IXTAPA ZIHUATANEJO,Mexico,LOS ANGELES,Estados Unidos,14,1706
2026M05,IXTAPA ZIHUATANEJO,Mexico,MINNEAPOLIS,Estados Unidos,0,0
2026M05,IXTAPA ZIHUATANEJO,Mexico,MONTREAL,Canada,0,0
2026M05,IXTAPA ZIHUATANEJO,Mexico,PHOENIX,Estados Unidos,9,420
2026M05,IXTAPA ZIHUATANEJO,Mexico,SAN FRANCISCO,Estados Unidos,0,0
2026M05,IXTAPA ZIHUATANEJO,Mexico,TORONTO,Canada,0,0
2026M05,IXTAPA ZIHUATANEJO,Mexico,VANCOUVER,Canada,0,0
2026M05,JEBEL ALI,Emiratos Arabes,SANTA LUCÍA,Mexico,16,0
2026M05,KANSAS CITY,Estados Unidos,CANCUN,Mexico,31,4028
2026M05,KANSAS CITY,Estados Unidos,SAN JOSÉ DEL CABO,Mexico,5,529
2026M05,KELOWNA,Canada,CANCUN,Mexico,0,0
2026M05,KELOWNA,Canada,MAZATLAN,Mexico,0,0
2026M05,KELOWNA,Canada,PUERTO VALLARTA,Mexico,0,0
2026M05,KELOWNA,Canada,SAN JOSÉ DEL CABO,Mexico,0,0
2026M05,KITCHENER,Canada,CANCUN,Mexico,0,0
2026M05,LA HABANA,Cuba,CANCUN,Mexico,31,3559
2026M05,LA HABANA,Cuba,MERIDA,Mexico,13,1016
2026M05,LA HABANA,Cuba,MEXICO,Mexico,31,3408
2026M05,LA HABANA,Cuba,MONTERREY,Mexico,9,1044
2026M05,LA HABANA,Cuba,SANTA LUCÍA,Mexico,13,1241
2026M05,LA PAZ,Mexico,LOS ANGELES,Estados Unidos,23,1463
2026M05,LAREDO,Estados Unidos,MONTERREY,Mexico,5,12
2026M05,LAS VEGAS,Estados Unidos,CANCUN,Mexico,0,0
2026M05,LAS VEGAS,Estados Unidos,GUADALAJARA,Mexico,54,11017
2026M05,LAS VEGAS,Estados Unidos,MEXICO,Mexico,93,16405
2026M05,LAS VEGAS,Estados Unidos,MONTERREY,Mexico,31,5530
2026M05,LAS VEGAS,Estados Unidos,PUERTO VALLARTA,Mexico,0,0
2026M05,LAS VEGAS,Estados Unidos,SAN JOSÉ DEL CABO,Mexico,0,0
2026M05,LIMA,Peru,CANCUN,Mexico,84,12226
2026M05,LIMA,Peru,MEXICO,Mexico,91,13342
2026M05,LIMA,Peru,SANTA LUCÍA,Mexico,5,0
2026M05,LISBON,Portugal,CANCUN,Mexico,4,1365
2026M05,LIÈGE,Belgica,SANTA LUCÍA,Mexico,0,0
2026M05,"LONDON, ONTARIO",Canada,CANCUN,Mexico,0,0
2026M05,LONDRES,Reino Unido,CANCUN,Mexico,48,13494
2026M05,LONDRES,Reino Unido,MEXICO,Mexico,61,12508
2026M05,LORETO,Mexico,CALGARY,Canada,0,0
2026M05,LORETO,Mexico,DALLAS-FORT WORTH,Estados Unidos,5,202
2026M05,LORETO,Mexico,LOS ANGELES,Estados Unidos,27,1996
2026M05,LORETO,Mexico,PHOENIX,Estados Unidos,23,1472
2026M05,LORETO,Mexico,SAN FRANCISCO,Estados Unidos,0,0
2026M05,LOS ANGELES,Estados Unidos,AGUASCALIENTES,Mexico,18,2760
2026M05,LOS ANGELES,Estados Unidos,CANCUN,Mexico,128,20173
2026M05,LOS ANGELES,Estados Unidos,DEL BAJIO,Mexico,18,2440
2026M05,LOS ANGELES,Estados Unidos,GUADALAJARA,Mexico,268,41010
2026M05,LOS ANGELES,Estados Unidos,IXTAPA ZIHUATANEJO,Mexico,14,1551
2026M05,LOS ANGELES,Estados Unidos,LA PAZ,Mexico,23,1436
2026M05,LOS ANGELES,Estados Unidos,LORETO,Mexico,27,1882
2026M05,LOS ANGELES,Estados Unidos,MANZANILLO,Mexico,21,1424
2026M05,LOS ANGELES,Estados Unidos,MAZATLAN,Mexico,23,1937
2026M05,LOS ANGELES,Estados Unidos,MERIDA,Mexico,0,0
2026M05,LOS ANGELES,Estados Unidos,MEXICO,Mexico,277,43550
2026M05,LOS ANGELES,Estados Unidos,MONTERREY,Mexico,18,2341
2026M05,LOS ANGELES,Estados Unidos,MORELIA,Mexico,23,2983
2026M05,LOS ANGELES,Estados Unidos,OAXACA,Mexico,14,1788
2026M05,LOS ANGELES,Estados Unidos,PUEBLA,Mexico,0,0
2026M05,LOS ANGELES,Estados Unidos,PUERTO VALLARTA,Mexico,111,17393
2026M05,LOS ANGELES,Estados Unidos,QUERETARO,Mexico,13,1286
2026M05,LOS ANGELES,Estados Unidos,SAN JOSÉ DEL CABO,Mexico,160,21665
2026M05,LOS ANGELES,Estados Unidos,SANTA LUCÍA,Mexico,64,0
2026M05,LOS ANGELES,Estados Unidos,TEPIC,Mexico,13,1432
2026M05,LOS ANGELES,Estados Unidos,URUAPAN,Mexico,9,1107
2026M05,LOS ANGELES,Estados Unidos,ZACATECAS,Mexico,13,2006
2026M05,"LOUISVILLE, KENTUCKY",Estados Unidos,GUADALAJARA,Mexico,4,0
2026M05,"LOUISVILLE, KENTUCKY",Estados Unidos,MONTERREY,Mexico,21,0
2026M05,"LOUISVILLE, KENTUCKY",Estados Unidos,SANTA LUCÍA,Mexico,21,0
2026M05,LUXEMBURGO,Luxemburgo,GUADALAJARA,Mexico,10,0
2026M05,LUXEMBURGO,Luxemburgo,SANTA LUCÍA,Mexico,14,0
2026M05,MADRID,España,CANCUN,Mexico,37,12200
